Week,HTML,Page Views,Visits,Unique Visitors
2022-02-20,https://www.scotiaitrade.com/en/home/open-trading-account.html,3427,2681,2163
2022-02-20,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,2616,2570,1605
2022-02-20,https://www.scotiaitrade.com/en/home/winter-offer.html,3952,3741,3555
2022-02-20,https://www.scotiaitrade.com/en/home/winter-offer-triage.html,1612,1282,1151
2022-02-20,https://www.scotiaitrade.com/en/home/pricing-fees.html,1169,1119,941
2022-02-20,https://www.scotiaitrade.com/en/home/contact-us.html,1056,961,803
2022-02-20,https://www.scotiaitrade.com/en/home/winter-offer-ec.html,945,845,705
2022-02-20,https://www.scotiaitrade.com/fr/accueil.html,567,487,267
2022-02-20,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.quand-et-comment-l,176,102,95
2022-02-20,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,100,81,70
2022-02-20,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,84,81,65
2022-02-20,https://www.scotiaitrade.com/fr/accueil/offre-d-hiver.html,82,79,77
2022-02-20,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/faq/calendrier-des-conges-sur-les-marc,84,76,73
2022-02-20,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.croissance-et-investisseme,278,55,49
2022-02-20,https://www.scotiaitrade.com/fr/accueil/offre-d-hiver-triage.html,65,55,50
2022-02-20,https://www.scotiaitrade.com/fr/accueil/contactez-nous.html,54,51,47
2022-02-27,https://www.scotiaitrade.com/en/home.html,28662,25870,12401
2022-02-27,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,2862,2746,1670
2022-02-27,https://www.scotiaitrade.com/en/home/open-trading-account.html,3419,2733,2182
2022-02-27,https://www.scotiaitrade.com/en/home/winter-offer.html,4441,4263,4082
2022-02-27,https://www.scotiaitrade.com/en/home/winter-offer-triage.html,1578,1290,1129
2022-02-27,https://www.scotiaitrade.com/en/home/pricing-fees.html,1272,1213,996
2022-02-27,https://www.scotiaitrade.com/en/home/contact-us.html,1274,1164,974
2022-02-27,https://www.scotiaitrade.com/en/home/winter-offer-ec.html,938,863,697
2022-02-27,https://www.scotiaitrade.com/fr/accueil.html,752,661,355
2022-02-27,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,142,107,88
2022-02-27,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.quand-et-comment-l,93,92,80
2022-02-27,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,85,74,64
2022-02-27,https://www.scotiaitrade.com/fr/accueil/offre-d-hiver.html,121,119,115
2022-02-27,https://www.scotiaitrade.com/fr/accueil/contactez-nous.html,62,56,49
2022-02-27,https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,38,41,37
2022-02-27,https://www.scotiaitrade.com/fr/accueil/offre-d-hiver-triage.html,41,34,33
2022-03-06,https://www.scotiaitrade.com/en/home.html,27570,24825,11824
2022-03-06,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,2687,2621,1628
2022-03-06,https://www.scotiaitrade.com/en/home/open-trading-account.html,2997,2425,1905
2022-03-06,https://www.scotiaitrade.com/en/home/winter-offer.html,3244,3086,2920
2022-03-06,https://www.scotiaitrade.com/en/home/winter-offer-ec.html,1806,1678,1441
2022-03-06,https://www.scotiaitrade.com/en/home/pricing-fees.html,1198,1160,954
2022-03-06,https://www.scotiaitrade.com/en/home/winter-offer-triage.html,1306,1047,944
2022-03-06,https://www.scotiaitrade.com/en/home/contact-us.html,1089,1013,854
2022-03-06,https://www.scotiaitrade.com/fr/accueil.html,686,621,344
2022-03-06,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,124,102,88
2022-03-06,https://www.scotiaitrade.com/fr/accueil/offre-d-hiver.html,123,125,124
2022-03-06,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.quand-et-comment-l,78,75,69
2022-03-06,https://www.scotiaitrade.com/fr/accueil/offre-d-hiver-ce.html,73,67,61
2022-03-06,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,65,62,42
2022-03-06,https://www.scotiaitrade.com/fr/accueil/contactez-nous.html,60,51,44
2022-03-06,https://www.scotiaitrade.com/fr/accueil/offre-d-hiver-triage.html,48,39,36
2022-03-13,https://www.scotiaitrade.com/en/home.html,27570,24825,11824
2022-03-13,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,2687,2621,1628
2022-03-13,https://www.scotiaitrade.com/en/home/open-trading-account.html,2997,2425,1905
2022-03-13,https://www.scotiaitrade.com/en/home/winter-offer.html,3244,3086,2920
2022-03-13,https://www.scotiaitrade.com/en/home/winter-offer-ec.html,1806,1678,1441
2022-03-13,https://www.scotiaitrade.com/en/home/pricing-fees.html,1198,1160,954
2022-03-13,https://www.scotiaitrade.com/en/home/winter-offer-triage.html,1306,1047,944
2022-03-13,https://www.scotiaitrade.com/en/home/contact-us.html,1089,1013,854
2022-03-13,https://www.scotiaitrade.com/fr/accueil.html,686,621,344
2022-03-13,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,124,102,88
2022-03-13,https://www.scotiaitrade.com/fr/accueil/offre-d-hiver.html,123,125,124
2022-03-13,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.quand-et-comment-l,78,75,69
2022-03-13,https://www.scotiaitrade.com/fr/accueil/offre-d-hiver-ce.html,73,67,61
2022-03-13,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,65,62,42
2022-03-13,https://www.scotiaitrade.com/fr/accueil/contactez-nous.html,60,51,44
2022-03-13,https://www.scotiaitrade.com/fr/accueil/offre-d-hiver-triage.html,48,39,36
2022-03-20,https://www.scotiaitrade.com/en/home.html,25076,23077,10538
2022-03-20,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,2466,2469,1503
2022-03-20,https://www.scotiaitrade.com/en/home/open-trading-account.html,2641,2064,1645
2022-03-20,https://www.scotiaitrade.com/en/home/winter-offer.html,3218,3042,2845
2022-03-20,https://www.scotiaitrade.com/en/home/pricing-fees.html,1087,1047,863
2022-03-20,https://www.scotiaitrade.com/en/home/winter-offer-triage.html,1205,963,862
2022-03-20,https://www.scotiaitrade.com/en/home/contact-us.html,858,783,622
2022-03-20,https://www.scotiaitrade.com/en/home/why-itrade/powerful-platforms/scotia-itrade-trading-desk.html,653,619,262
2022-03-20,https://www.scotiaitrade.com/fr/accueil.html,594,550,295
2022-03-20,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.quand-et-comment-l,82,77,74
2022-03-20,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,93,75,60
2022-03-20,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,85,72,55
2022-03-20,https://www.scotiaitrade.com/fr/accueil/offre-d-hiver.html,102,95,93
2022-03-20,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.les-actions-sont-e,50,49,47
2022-03-20,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.croissance-et-investisseme,49,45,41
2022-03-20,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.comment-les-action,44,42,41
2022-03-27,https://www.scotiaitrade.com/en/home.html,25197,22941,10735
2022-03-27,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,2564,2515,1491
2022-03-27,https://www.scotiaitrade.com/en/home/open-trading-account.html,2727,2209,1784
2022-03-27,https://www.scotiaitrade.com/en/home/winter-offer.html,3213,3062,2921
2022-03-27,https://www.scotiaitrade.com/en/home/pricing-fees.html,1138,1108,880
2022-03-27,https://www.scotiaitrade.com/en/home/winter-offer-triage.html,1347,1008,859
2022-03-27,https://www.scotiaitrade.com/en/home/contact-us.html,892,825,672
2022-03-27,https://www.scotiaitrade.com/en/home/winter-offer-ec.html,659,615,504
2022-03-27,https://www.scotiaitrade.com/fr/accueil.html,593,528,275
2022-03-27,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.quand-et-comment-l,103,96,89
2022-03-27,https://www.scotiaitrade.com/fr/accueil/offre-d-hiver.html,82,76,75
2022-03-27,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,73,66,60
2022-03-27,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,66,62,49
2022-03-27,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.les-actions-sont-e,50,49,45
2022-03-27,https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,42,41,34
2022-03-27,https://www.scotiaitrade.com/fr/accueil/contactez-nous.html,44,40,38
2022-03-27,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.croissance-et-investisseme,47,38,36
2022-04-03,https://www.scotiaitrade.com/en/home.html,23379,21421,10338
2022-04-03,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,2370,2350,1407
2022-04-03,https://www.scotiaitrade.com/en/home/open-trading-account.html,2846,2310,1894
2022-04-03,https://www.scotiaitrade.com/en/home/pricing-fees.html,1063,1080,887
2022-04-03,https://www.scotiaitrade.com/en/home/trading-account-types/registered/tax-free-savings-accounts-tfsa,1013,879,795
2022-04-03,https://www.scotiaitrade.com/en/home/contact-us.html,843,756,627
2022-04-03,https://www.scotiaitrade.com/en/home/where-to-start.html,813,653,600
2022-04-03,https://www.scotiaitrade.com/en/home/special-offers-programs.html,792,576,496
2022-04-03,https://www.scotiaitrade.com/en/home/why-itrade/powerful-platforms/scotia-itrade-trading-desk.html,535,529,216
2022-04-03,https://www.scotiaitrade.com/fr/accueil.html,559,475,277
2022-04-03,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.quand-et-comment-l,86,82,73
2022-04-03,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,118,80,66
2022-04-03,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,58,56,49
2022-04-03,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.les-actions-sont-e,49,48,48
2022-04-03,https://www.scotiaitrade.com/fr/accueil/contactez-nous.html,45,41,34
2022-04-03,https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,36,36,32
2022-04-03,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.comment-les-action,30,29,29
2022-04-03,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-fictif-de-negociation-en-ligne.html,49,25,23
2022-04-10,https://www.scotiaitrade.com/en/home.html,20432,18286,9427
2022-04-10,https://www.scotiaitrade.com/en/home/open-trading-account.html,2285,1916,1593
2022-04-10,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,1878,1845,1165
2022-04-10,https://www.scotiaitrade.com/en/home/pricing-fees.html,945,939,779
2022-04-10,https://www.scotiaitrade.com/en/home/trading-account-types/registered/tax-free-savings-accounts-tfsa,999,897,815
2022-04-10,https://www.scotiaitrade.com/en/home/contact-us.html,952,840,694
2022-04-10,https://www.scotiaitrade.com/en/home/special-offers-programs.html,975,733,550
2022-04-10,https://www.scotiaitrade.com/en/home/learning-centre/faqs/holiday-schedule.html,749,674,631
2022-04-10,https://www.scotiaitrade.com/en/home/where-to-start.html,778,626,577
2022-04-10,https://www.scotiaitrade.com/fr/accueil.html,559,475,277
2022-04-10,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.quand-et-comment-l,86,82,73
2022-04-10,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,118,80,66
2022-04-10,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,58,56,49
2022-04-10,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.les-actions-sont-e,49,48,48
2022-04-10,https://www.scotiaitrade.com/fr/accueil/contactez-nous.html,45,41,34
2022-04-10,https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,36,36,32
2022-04-10,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.comment-les-action,30,29,29
2022-04-10,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-fictif-de-negociation-en-ligne.html,49,25,23
2022-04-17,https://www.scotiaitrade.com/en/home.html,24117,21906,10652
2022-04-17,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,2150,2086,1269
2022-04-17,https://www.scotiaitrade.com/en/home/open-trading-account.html,2409,2055,1689
2022-04-17,https://www.scotiaitrade.com/en/home/pricing-fees.html,1027,1022,837
2022-04-17,https://www.scotiaitrade.com/en/home/contact-us.html,876,802,664
2022-04-17,https://www.scotiaitrade.com/en/home/special-offers-programs.html,1010,732,533
2022-04-17,https://www.scotiaitrade.com/en/home/trading-account-types/registered/tax-free-savings-accounts-tfsa,711,634,572
2022-04-17,https://www.scotiaitrade.com/en/home/where-to-start.html,732,595,557
2022-04-17,https://www.scotiaitrade.com/en/home/learning-centre/faqs/holiday-schedule.html,629,575,525
2022-04-17,https://www.scotiaitrade.com/fr/accueil.html,551,510,287
2022-04-17,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/faq/calendrier-des-conges-sur-les-marc,152,140,131
2022-04-17,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.quand-et-comment-l,87,81,71
2022-04-17,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/faq/calendrier-des-conges-feries.html,83,80,73
2022-04-17,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,88,78,55
2022-04-17,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,88,76,65
2022-04-17,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.les-actions-sont-e,60,57,53
2022-04-17,https://www.scotiaitrade.com/fr/accueil/contactez-nous.html,44,40,37
2022-04-17,https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,33,37,32
2022-04-24,https://www.scotiaitrade.com/en/home.html,24893,22351,11062
2022-04-24,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,2141,2116,1264
2022-04-24,https://www.scotiaitrade.com/en/home/open-trading-account.html,2064,1761,1438
2022-04-24,https://www.scotiaitrade.com/en/home/mobile-beta-app-scotia-itrade.html,1243,1166,1048
2022-04-24,https://www.scotiaitrade.com/en/home/mobile-beta-app-scotia-itrade/mobile-beta-app-scotia-itrade-con,1069,1018,870
2022-04-24,https://www.scotiaitrade.com/en/home/pricing-fees.html,1014,999,787
2022-04-24,https://www.scotiaitrade.com/en/home/contact-us.html,867,791,670
2022-04-24,https://www.scotiaitrade.com/en/home/special-offers-programs.html,781,625,434
2022-04-24,https://www.scotiaitrade.com/en/home/where-to-start.html,724,585,549
2022-04-24,https://www.scotiaitrade.com/fr/accueil.html,504,454,269
2022-04-24,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.quand-et-comment-l,117,108,98
2022-04-24,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,80,72,48
2022-04-24,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,73,48,39
2022-04-24,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.les-actions-sont-e,44,38,38
2022-04-24,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.comment-les-action,39,36,30
2022-04-24,https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,28,33,29
2022-04-24,https://www.scotiaitrade.com/fr/accueil/contactez-nous.html,32,31,26
2022-04-24,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.croissance-et-investisseme,33,28,25
2022-05-01,https://www.scotiaitrade.com/en/home.html,27755,24485,13297
2022-05-01,https://www.scotiaitrade.com/en/home/investment-types-products/commission-free-etf.html,6070,5632,5075
2022-05-01,https://www.scotiaitrade.com/en/home/mobile-beta-app-scotia-itrade.html,3145,2983,2779
2022-05-01,https://www.scotiaitrade.com/en/home/mobile-beta-app-scotia-itrade/mobile-beta-app-scotia-itrade-con,2913,2802,2389
2022-05-01,https://www.scotiaitrade.com/en/home/open-trading-account.html,2829,2488,2112
2022-05-01,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,2006,2012,1216
2022-05-01,https://www.scotiaitrade.com/en/home/pricing-fees.html,1047,1034,871
2022-05-01,https://www.scotiaitrade.com/en/home/contact-us.html,940,835,710
2022-05-01,https://www.scotiaitrade.com/en/home/special-offers-programs.html,723,601,453
2022-05-01,https://www.scotiaitrade.com/fr/accueil.html,541,467,308
2022-05-01,https://www.scotiaitrade.com/fr/accueil/types-de-placement/fnb-sans-commission.html,456,388,333
2022-05-01,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,87,73,55
2022-05-01,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.quand-et-comment-l,78,73,64
2022-05-01,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,68,52,46
2022-05-01,https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,46,48,44
2022-05-01,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.comment-les-action,48,45,38
2022-05-01,https://www.scotiaitrade.com/fr/accueil/contactez-nous.html,49,44,40
